순번,언어,발행처,BRM,자료명
6668,영어,Statistics Canada,"과학기술 / 과학기술연구,일반공공행정 / 국가통계",Practical Applications of Synthetic Data Generation
6669,영어,Statistics Canada,"산업·통상·중소기업 / 무역및투자유치,일반공공행정 / 국가통계",Low Response Rate from Merchants? Sample and Ask Consumers! An Application of Indirect Sampling under a Consumer-Merchant Bipartite Network
6670,영어,Statistics Canada,"사회복지 / 고용노동,일반공공행정 / 국가통계",In-Person Survey Data Collectors: Looking to the Future
6671,영어,Statistics Canada,"산업·통상·중소기업 / 무역및투자유치,일반공공행정 / 국가통계",Improving the Automated Capture of Survey of Household Spending Receipts Using Advanced Machine Learning Techniques
6672,영어,Statistics Canada,"일반공공행정 / 국가통계,환경 / 환경일반",Automated Document Analysis for Physical Flow Account of Plastic Material
6673,영어,Statistics Canada,"일반공공행정 / 국가통계,재정·세제·금융 / 기획재정",Reverse-Engineering a Hypothetical Raking Process for the Estimation of Mean Squared Error of Raked Small Area Estimates
6674,영어,Statistics Canada,"일반공공행정 / 국가통계,재정·세제·금융 / 금융",Correcting Selection Bias in a Non-Probability Two-Phase Payment Survey
6675,영어,Statistics Canada,"과학기술 / 과학기술진흥,일반공공행정 / 국가통계",Recruitment and Collection of Web Panels at Statistics Canada
6676,영어,Statistics Canada,"과학기술 / 과학기술진흥,일반공공행정 / 국가통계",A Bias Evaluation for Probabilistic Web Panels at Statistics Canada
6677,영어,Statistics Canada,"사회복지 / 고용노동,일반공공행정 / 국가통계",Life in the FastText Lane: Harnessing Linear Programming Constrained Machine Learning for Classifications Revision
6678,영어,Statistics Canada,"산업·통상·중소기업 / 산업진흥·고도화,일반공공행정 / 국가통계",Data-Driven Imputation Strategies and Their Associated Quality Indicators in Economic Surveys
6679,영어,Statistics Canada,"교육 / 유아및초·중등교육,보건 / 보건의료",The Challenges of Conducting a Survey of Youth in Nunavik UVIKKAVUT QANUIPPAT?
6680,영어,Statistics Canada,"사회복지 / 취약계층지원,일반공공행정 / 국가통계",Advancing Equitable Data Collection: Insights from Statistics Canada’s Statistical Integration Methods Division Disaggregated Data Action Plan Research Project
6681,영어,Statistics Canada,"과학기술 / 과학기술진흥,일반공공행정 / 국가통계","On the Interplay of Legal Requirements, Quality Aspects and Ethical Risks when Using Machine Learning in German Official Statistic"
6682,영어,Statistics Canada,"과학기술 / 과학기술연구,일반공공행정 / 국가통계",Statistical Disclosure Control Analysis for Small Area Estimation
6683,영어,Statistics Canada,"과학기술 / 과학기술연구,일반공공행정 / 국가통계",Synthetic Data Disclosure Risk Assessment: A Literature Review
6684,영어,Statistics Canada,"산업·통상·중소기업 / 산업·중소기업일반,일반공공행정 / 국가통계",Exploration of Deep Learning Synthetic Data Generation for Sensitive Utility Data Sharing
6685,영어,RAND Corporation,"교육 / 교육일반,일반공공행정 / 일반행정",How Large and Small Districts Develop Their Principals: Selected Findings from the American School District Panel
6686,영어,RAND Corporation,보건 / 보건의료,Increasing the Impact of Dental Program Accreditation Processes: Identifying Strengths and Opportunities for Improvement
6687,영어,RAND Corporation,"일반공공행정 / 일반행정,환경 / 환경일반","Cities and Climate Change: Identifying, Measuring and Evaluating Public Policy for Heatwaves"
6688,영어,RAND Corporation,"사회복지 / 공적연금,재정·세제·금융 / 금융",The Potential of Alternative Investments in Defined Contribution Plans
6689,영어,RAND Corporation,"사회복지 / 주택,재정·세제·금융 / 금융",Pros and Cons of a Public Disaster Risk Reinsurance Program for U.S. Residential Properties
6690,영어,RAND Corporation,"과학기술 / 과학기술연구,과학기술 / 과학기술진흥",AI-Enabled Policy Project (AIPP) Convening: Bringing Together Technology and Policy Experts on Using AI to Improve Policymaking
6691,영어,RAND Corporation,"사회복지 / 고용노동,일반공공행정 / 일반행정",Interpersonal Risk and Organizational Reward: Assessing Psychological Safety and Personnel Outcomes in the U.S. Department of Homeland Security
6692,영어,RAND Corporation,보건 / 보건의료,Three Essays on Health Care Access
6693,영어,RAND Corporation,"공공질서및안전 / 법무및검찰,일반공공행정 / 국민권익·인권","Charging, Pretrial Detention, and Case Disposition Decisions in the Harris County Criminal Justice System: Analyzing the Contribution of Race and Ethnicity"
6694,영어,RAND Corporation,"과학기술 / 과학기술연구,재정·세제·금융 / 금융",Artificial Intelligence and Crypto in Financial Services: Policy Primer
6695,영어,RAND Corporation,"과학기술 / 과학기술연구,국방 / 병무행정",Averting a Robot Catastrophe: Preparing for Converging Trends in Robotics and Frontier AI
6696,영어,RAND Corporation,"국방 / 병무행정,사회복지 / 고용노동",Enhancing Air Force Lethality: Workforce Segmentation as a Tool for Funding Realignment
6697,영어,RAND Corporation,"일반공공행정 / 국정운영,일반공공행정 / 재정·금융",China's Economic Deterrence Playbook
6698,영어,RAND Corporation,"국방 / 병무행정,통일·외교 / 외교",Improving Partner Interoperability for U.S. Air Forces in Europe: Base Operating Support and Airfield Recovery
6699,영어,Istituto Affari Internazionali,"국방 / 병무행정,통일·외교 / 외교",The Tragic Irony of the E3’s Snapback Move on Iran
6700,영어,Istituto Affari Internazionali,"일반공공행정 / 국정운영,통일·외교 / 외교",EU Democracy Support and Civil Society in Georgia
6701,영어,Istituto Affari Internazionali,"국방 / 병무행정,통일·외교 / 외교",EU Security Practices and Democracy Support in Tunisia
6702,영어,Istituto Affari Internazionali,"일반공공행정 / 국정운영,통일·외교 / 외교",Democracy and Security in EU Foreign Policy Practices in Palestine
6703,영어,Faser Institute,"일반공공행정 / 국가통계,일반공공행정 / 국정운영",Canadian Students Are Getting a One-Sided University Education
6704,영어,Faser Institute,"교육 / 고등교육,일반공공행정 / 일반행정",Foreign Students: Should We Restrict or Encourage Them?
6705,영어,Faser Institute,보건 / 건강보험,"The Price of Public Health Care Insurance, 2025"
6706,영어,Faser Institute,"교육 / 교육일반,교육 / 유아및초·중등교육",Alberta high schools can improve student performance despite challenges
6707,영어,Hudson Institute,"과학기술 / 과학기술연구,보건 / 보건의료",Pathogen as Policy: Defending Against Chinese Biowarfare
6708,영어,Hudson Institute,"국방 / 병무행정,일반공공행정 / 법제",Rebooting the Defense Production Act
6709,영어,World Resources Institute,"농림 / 임업·산촌,환경 / 환경일반",Extreme Wildfires: A Growing Threat—and a Call to Support Indigenous and Community Leadership
6710,영어,World Resources Institute,"과학기술 / 과학기술연구,농림 / 농업·농촌","Reducing Nitrogen Losses in US Row-Crop Agriculture: Challenges, Solutions, and Policy Pathways"
6711,영어,World Resources Institute,"산업·통상·중소기업 / 에너지및자원개발,통일·외교 / 외교",Energy Access Explorer: Lessons Learned on Data Governance
6712,영어,World Resources Institute,"농림 / 농업·농촌,환경 / 폐기물","Food Loss and Waste in Maize, Potato, Fresh Fruits, and Fish Value Chains in Kenya"
6713,영어,World Resources Institute,"산업·통상·중소기업 / 에너지및자원개발,환경 / 환경일반",Modeling the societal health and climate benefits associated with transitioning the US school bus fleet from diesel to electric
6714,영어,World Resources Institute,"산업·통상·중소기업 / 산업·중소기업일반,재정·세제·금융 / 금융",Elephant in the Boardroom: People Are Missing in Corporate Supply Chain Goals
6715,영어,World Resources Institute,"과학기술 / 과학기술연구,농림 / 농업·농촌",Transition’s Harvest: The Economics of Green Hydrogen Use for Fertilizer Production in Kenya
6716,영어,Center for Global Development,"보건 / 보건의료,재정·세제·금융 / 금융",Avoiding Trillion-Dollar Delays: Pooled Pandemic Financing to Reduce Global Losses
6717,영어,Center for Global Development,"일반공공행정 / 재정·금융,재정·세제·금융 / 기획재정",SDG 1 and Corruption: No Poverty
6718,영어,Center for Global Development,보건 / 보건의료,"A “Diagonal” Approach to Integrating Nutrition into Health Systems: Opportunities, Challenges, and the Way Forward"
6719,영어,Center for Global Development,"사회복지 / 취약계층지원,사회복지 / 보육·가족및여성","The Cost of a School Meal: Longitudinal Evidence on Spending, Nutritional Quality, and Economies of Scale from 216 Programs"
6720,영어,Center for Global Development,"일반공공행정 / 재정·금융,재정·세제·금융 / 금융",The Anatomy of a Successful Compromise at the IMF
6721,영어,Center for Global Development,"교육 / 교육일반,교육 / 평생·직업교육",The Economic Returns to Foundational Literacy and Numeracy: Evidence from Indonesia
6722,영어,Center for Global Development,"일반공공행정 / 재정·금융,재정·세제·금융 / 금융",Could IDA21’s New Results Framework Make IDA22 Harder to Champion?
6723,영어,Center for Global Development,"보건 / 보건의료,재정·세제·금융 / 기획재정",USAID’s Role in Global Health Supply Chain Programs and Implications of Aid Cuts: A Rapid Review
6724,영어,Center for Global Development,"일반공공행정 / 재정·금융,재정·세제·금융 / 금융",The Belt and Road Trilemma: The Future of China’s Role in International Development Finance
